ImgItem__tag src,ImgItem__shortlistImage src,ImgItem__star src,caption_strong_medium_semi,tupleNew__imgCount,CR__slide src,CR__slide src 2,CR__slide src 3,CR__slide src 4,CR__slide src 5,CR__slide src 6,CR__slide src 7,CR__slide src 8,tupleNew__locationName,tupleNew__ribbon,tupleNew__propertyHeading href,tupleNew__propType,tupleNew__bOld,tupleNew__priceValWrap,tupleNew__perSqftWrap,tupleNew__area1Type,tupleNew__area2Type,tupleNew__area2Type src,tupleNew__areaType,tupleNew__area1Type 2,tupleNew__area2Type 2,tupleNew__possessionBy,tupleNew__highligtsHeading,tupleNew__unitHighlightTxt,tupleNew__unitHighlightTxt 2,tupleNew__unitHighlightTxtLast,descPtag_undefined,tupleNew__fdImg src,tupleNew__badgeWrap src,tupleNew__pbL0,tupleNew__fdBadge,tupleNew__pbL2,undefined,undefined 2,reel__leftC src,reel__imgR src,reel__imageCount,CR__slide src 9,CR__slide src 10,tupleNew__pbL1,tupleNew__locRatings src,tupleNew__locRatings,tupleNew__dotStyle,tupleNew__rera src,tupleNew__reraTags,tupleNew__dot,tupleNew__pbL1 2
https://static.99acres.com/universalapp/img/rera.png,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,,,,,,,,,,,,,,,Nearby :,Growel's 101 Mall,Akurli Road,+3,"Godrej Reserve society now offers elegantly built 2,3,4 BHK apartments in Kandivali East. Godrej Reserve 's RERA registration number is P51800054703. Godrej Reserve has apartments in multiple configurations, in range of 702.67 - 2,042 sq.ft.. This society offers apartments in the price range of Rs. 2.27 - 7.18 Cr",,,,,,,,,,,,,,,,,,,,
https://static.99acres.com/universalapp/img/rera.png,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,,,,,,,,,,,,,,,Nearby :,Haji Ali,Gateway of India,+1,"Looking for your dream home? Explore 3,4,5,6 BHK apartments in Mahalaxmi, now available in Lokhandwala Minerva. Lokhandwala Minerva apartments are available in multiples sizes, ranging from 2,150 - 9,710 sq.ft. SUPER area. The housing society is RERA-registered with P51900008204 registration number. This society offers apartments in the price range of Rs. 11.83 - 53.41 Cr",,,,,,,,,,,,,,,,,,,,
https://static.99acres.com/universalapp/img/rera.png,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,,,,,,,,,,,,,,,Nearby :,Fortis Hospital Mulund,NES International School Mumbai,+3,"Looking for your dream home? Explore 1,2,3,4 BHK apartments in Mulund West, now available in Piramal Revanta. Piramal Revanta has apartments in multiple configurations, in range of 471 - 1,400 sq.ft.. The housing society is RERA-registered with P51800005983 registration number. This society offers apartments in the price range of Rs. 1.42 - 5.6 Cr",,,,,,,,,,,,,,,,,,,,
https://static.99acres.com/universalapp/img/rera.png,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,,,,,,,,,,,,,,,Nearby :,Nahar International School,Asalpha Metro Station,+3,"Godrej Urban Park society now offers elegantly built 1,2,3 BHK apartments in Chandivali. The housing society is RERA-registered with P51800028364 registration number. This society offers apartments in the price range of Rs. 1.2 - 3.15 Cr. Godrej Urban Park apartments are available in multiples sizes, ranging from 396.43 - 996 sq.ft. CARPET area",,,,,,,,,,,,,,,,,,,,
https://static.99acres.com/universalapp/img/rera.png,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,,,,,,,,,,,,,,,Nearby :,Commerz II,Oberoi International School,+3,"Elysian by Oberoi Realty society now offers elegantly built 3,4 BHK apartments in Goregaon East. Prices of apartments in this project, vary between Rs. 6.15 - 8.5 Cr. Elysian by Oberoi Realty 's RERA registration number is P51800027667. Elysian by Oberoi Realty has apartments in multiple configurations, in range of 1,736.5 - 2,400 sq.ft.",,,,,,,,,,,,,,,,,,,,
https://static.99acres.com/universalapp/img/rera.png,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,,,,,,,,,,,,,,,Nearby :,Eastern Express Highway,Fortis Hospital,+3,"Here are beautifully built 1,2,3 BHK apartments in Nahur, available for sale at Neelam Senroofs. This society offers apartments in the price range of Rs. 1.25 - 4.1 Cr. Apartments in Neelam Senroofs have CARPET area ranging between 423.34 - 1,400 sq.ft.. Neelam Senroofs is a RERA- registered society and P51800008478 is the RERA registration number",,,,,,,,,,,,,,,,,,,,
https://static.99acres.com/universalapp/img/rera.png,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,,,,,,,,,,,,,,,Nearby :,Worli North Bmc School,Dr. Tilak Hospital,+3,"Lodha Adrina society now offers elegantly built 2,3,4,5 BHK apartments in Worli. The housing society is RERA-registered with P51900014937  registration number. Prices of apartments in this project, vary between Rs. 6.63 - 17.7 Cr. Lodha Adrina has apartments in multiple configurations, in range of 944 - 2,520 sq.ft.",,,,,,,,,,,,,,,,,,,,
https://static.99acres.com/universalapp/img/rera.png,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,,,,,,,,,,,,,,,Nearby :,Naigaon Monorail,Tata Memorial Hospital,+3,"Here are beautifully built 2,3 BHK apartments in Parel, available for sale at Ruparel Jewel. Apartments in Ruparel Jewel have SUPER area ranging between 826 - 2,750 sq.ft.. This society offers apartments in the price range of Rs. 3.43 - 11.83 Cr. Ruparel Jewel is a RERA- registered society and P51900003058 is the RERA registration number",,,,,,,,,,,,,,,,,,,,
https://static.99acres.com/universalapp/img/rera.png,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,,,,,,,,,,,,,,,Nearby :,Apex Hospitals Kandivali,Lokhandwala Foundation School,+3,"Lodha Woods society now offers elegantly built 2,3,4 BHK apartments in Kandivali East. Prices of apartments in this project, vary between Rs. 2.04 - 4.9 Cr. This society is RERA approved and P51800031351 is the RERA number. Apartments in Lodha Woods have CARPET area ranging between 693 - 1,540 sq.ft.",,,,,,,,,,,,,,,,,,,,
https://static.99acres.com/universalapp/img/rera.png,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,,,,,,,,,,,,,,,Nearby :,Dadar Beach,Shardashram Vidyamandir Intern. School,+3,"25 South society now offers elegantly built 3,4,6 BHK apartments in Prabhadevi. 25 South apartments are available in multiples sizes, ranging from 1,464.21 - 7,359 sq.ft. CARPET area. Apartments in this complex are available in price range of Rs. 8.7 - 46.69 Cr. 25 South is a RERA- registered society and P51900011418 is the RERA registration number",,,,,,,,,,,,,,,,,,,,
https://static.99acres.com/universalapp/img/rera.png,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,,,,,,,,,,,,,,,Nearby :,M. P. Chowk Metro Station,"R Mall, Mulund",+3,"Beautiful 2,3,4 BHK apartments in Mulund West, are now available in L and T Rejuve 360 housing project. L and T Rejuve 360 has apartments in multiple configurations, in range of 610 - 1,301 sq.ft.. L and T Rejuve 360 is a RERA- registered society and P51800023075 is the RERA registration number. Apartments in this complex are available in price range of Rs. 1.92 - 4.27 Cr",,,,,,,,,,,,,,,,,,,,
https://static.99acres.com/universalapp/img/rera.png,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,,,,,,,,,,,,,,,Nearby :,Mahim Railway Station,CS International Airport,+3,"Choose your dream home from the wide variety of 2,3 BHK apartments in Mahim West, available for sale in L and T Island Cove. L and T Island Cove has apartments in multiple configurations, in range of 694.81 - 1,219.77 sq.ft.. The housing society is RERA-registered with P51900046369 registration number. This society offers apartments in the price range of Rs. 3.25 - 5.72 Cr",,,,,,,,,,,,,,,,,,,,
https://static.99acres.com/universalapp/img/rera.png,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,,,,,,,,,,,,,,,Nearby :,Proposed Metro Station,MULUND STATION,+1,"Eternia by Oberoi Realty society now offers elegantly built 3,4 BHK apartments in Mulund West. The housing society is RERA-registered with P51800006141  registration number. Here units have different sizes, mostly in range of 912.77 - 1,127 sq.ft. CARPET area. This society offers apartments in the price range of Rs. 2.68 - 3.31 Cr",,,,,,,,,,,,,,,,,,,,
https://static.99acres.com/universalapp/img/rera.png,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,,,,,,,,,,,,,,,Nearby :,Dr L H Hiranandani Hospital,Podar International School,+3,"Beautiful 1,2,3,4 BHK apartments in Powai, are now available in Kanakia Silicon Valley housing project. Kanakia Silicon Valley 's RERA registration number is P51800034748. Here units have different sizes, mostly in range of 429 - 1,721.9 sq.ft. CARPET area. Apartments in this complex are available in price range of Rs. 2.25 - 8.88 Cr",,,,,,,,,,,,,,,,,,,,
https://static.99acres.com/universalapp/img/rera.png,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,,,,,,,,,,,,,,,Nearby :,Samajonnati College,Jaywant Sawant Marg,+3,"Check out 2,3 BHK apartments in Dahisar West, now available for sale at Partum Reserve by Rustomjee. The housing society is RERA-registered with P51800028564 registration number. Apartments in this complex are available in price range of Rs. 2.49 - 4.22 Cr. Here units have different sizes, mostly in range of 771.5 - 1,270 sq.ft. CARPET area",,,,,,,,,,,,,,,,,,,,
https://static.99acres.com/universalapp/img/rera.png,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,,,,,,,,,,,,,,,Nearby :,Punamiya Hospital,K.G.T.I. International School,+3,"Spacious 2,3,4,5,6,7 BHK apartments in Worli are available for sale.Check out latest property options at Birla Niyaara housing society. Apartment prices in this housing society vary in the range of Rs. 6.44 - 83.88 Cr. Apartments in Birla Niyaara have CARPET area ranging between 848.73 - 10,295.68 sq.ft.. Birla Niyaara 's RERA registration number is P51900031916",,,,,,,,,,,,,,,,,,,,
https://static.99acres.com/universalapp/img/rera.png,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,,,,,,,,,,,,,,,Nearby :,Sasmira's Institute,Bank Of Baroda,+1,"Beautiful 3,4,5 BHK apartments in Worli, are now available in Sugee Marina Bay housing project. Prices of apartments in this project, vary between Rs. 11.65 - 44 Cr. Sugee Marina Bay 's RERA registration number is P51900011592. Apartments in Sugee Marina Bay have CARPET area ranging between 1,165 - 3,692 sq.ft.",,,,,,,,,,,,,,,,,,,,
https://static.99acres.com/universalapp/img/rera.png,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,,,,,,,,,,,,,,,Nearby :,Woop Mumbai,Infiniti Mall,+3,"Check out 1,2,3,4 BHK apartments in Andheri West, now available for sale at Transcon Triumph. Transcon Triumph 's RERA registration number is P51800005361. Prices of apartments in this project, vary between Rs. 1.25 - 8 Cr. Transcon Triumph apartments are available in multiples sizes, ranging from 376 - 2,187 sq.ft. CARPET area",,,,,,,,,,,,,,,,,,,,
https://static.99acres.com/universalapp/img/rera.png,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,,,,,,,,,,,,,,,Nearby :,Lower Parel BDD Chawl Station,Mahalaxmi Sports Stadium,+3,"Lodha Vista society now offers elegantly built 2,3 BHK apartments in Lower Parel. The housing society is RERA-registered with P51900022245 registration number. Prices of apartments in this project, vary between Rs. 4.2 - 8.38 Cr. Lodha Vista apartments are available in multiples sizes, ranging from 680 - 1,470 sq.ft. CARPET area",,,,,,,,,,,,,,,,,,,,
https://static.99acres.com/universalapp/img/rera.png,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,,,,,,,,,,,,,,,Nearby :,Fortis Hospital,WorkLoft Office Complex,+3,"For Multiple: Runwal Pinnacle offers beautifully designed 1 BHK Apartment, 2 BHK Apartment and 3 BHK Apartment in Mulund West, Central Mumbai. Prices here start from Rs. 1.18 Cr. Mini Theatre, Swimming Pool and Bar/Chill-Out Lounge are some of the amenities offered here. Property options in Runwal Pinnacle varies between 447.46 - 1,005 sq.ft.",,,,,,,,,,,,,,,,,,,,
https://static.99acres.com/universalapp/img/rera.png,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,,,,,,,,,,,,,,,Nearby :,Fortis Hospital,St. Pius X High School,+3,"Beautiful 2,3 BHK apartments in Mulund West, are now available in Arkade Nest housing project. Arkade Nest apartments are available in multiples sizes, ranging from 570 - 1,007 sq.ft. CARPET area. This society is RERA approved and P51800050953 is the RERA number. Prices of apartments in this project, vary between Rs. 1.4 - 2.61 Cr",,,,,,,,,,,,,,,,,,,,
https://static.99acres.com/universalapp/img/rera.png,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,,,,,,,,,,,,,,,Nearby :,Apex Hospitals,NES International School,+3,"Spacious 2,3,4 BHK apartments in Mulund West are available for sale.Check out latest property options at The Prestige City housing society. This society is RERA approved and P51800045339 is the RERA number. The Prestige City apartments are available in multiples sizes, ranging from 664.38 - 1,722 sq.ft. CARPET area. Prices of apartments in this project, vary between Rs. 1.85 - 4.96 Cr",,,,,,,,,,,,,,,,,,,,
https://static.99acres.com/universalapp/img/rera.png,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,,,,,,,,,,,,,,,Nearby :,Platinum Hospital,Mulund Railway Station,+3,"Finest 1,2,3 BHK apartments in Mulund West available for sale in Atmosphere O2. This society is RERA approved and P51800001243 is the RERA number. Atmosphere O2 apartments are available in multiples sizes, ranging from 572 - 1,056 sq.ft. CARPET area. Apartments in this complex are available in price range of Rs. 1.45 - 3.68 Cr",,,,,,,,,,,,,,,,,,,,
https://static.99acres.com/universalapp/img/rera.png,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,,,,,,,,,,,,,,,Nearby :,Bandar Pakhadi Road,Proposed Metro Station,+3,"Choose your dream home from the wide variety of 1,2,3 BHK apartments in Malad West, available for sale in Gurukrupa Marina Enclave. This society is RERA approved and P51800007088 is the RERA number. Apartment prices in this housing society vary in the range of Rs. 1.18 - 3.23 Cr. Gurukrupa Marina Enclave apartments are available in multiples sizes, ranging from 452 - 750 sq.ft. CARPET area",,,,,,,,,,,,,,,,,,,,
https://static.99acres.com/universalapp/img/rera.png,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,,,,,,,,,,,,,,,Nearby :,Don Bosco High School,Institute of Chemical Technology,+3,"Godrej Five Gardens society now offers elegantly built 3 BHK apartments in Matunga. Prices of apartments in this project, vary between Rs. 7.54 - 10.22 Cr. Godrej Five Gardens has apartments in multiple configurations, in range of 1,039.69 - 1,496 sq.ft.. This society is RERA approved and P51900048424 is the RERA number",,,,,,,,,,,,,,,,,,,,
https://static.99acres.com/universalapp/img/rera.png,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Spacious 2,3 BHK apartments in Matunga West are available for sale.Check out latest property options at Spenta Medius housing society. This society is RERA approved and P51900006152 is the RERA number. Here units have different sizes, mostly in range of 712 - 1,400.92 sq.ft. CARPET area. Apartments in this complex are available in price range of Rs. 3.8 - 7.5 Cr",,,,,,,,,,,,,,,,,,,,
https://static.99acres.com/universalapp/img/rera.png,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,,,,,,,,,,,,,,,Nearby :,BKC,MCA Cricket Ground,+3,"Finest 3,4 BHK apartments in Sion West available for sale in K Raheja Amaltis. K Raheja Amaltis 's RERA registration number is P51900054152. This society offers apartments in the price range of Rs. 5.38 - 10.31 Cr. Here units have different sizes, mostly in range of 1,257.22 - 2,175.51 sq.ft. CARPET area",,,,,,,,,,,,,,,,,,,,
https://static.99acres.com/universalapp/img/rera.png,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,,,,,,,,,,,,,,,Nearby :,Vidyalankar Polytechnic College,Mumbai Port Trust Hospital,+3,"Here are beautifully built 2,3,4 BHK apartments in Wadala East, available for sale at Dosti Eastern Bay. The housing society is RERA-registered with P51900025142 registration number. Here units have different sizes, mostly in range of 559 - 1,662 sq.ft. CARPET area. This society offers apartments in the price range of Rs. 2.12 - 7.14 Cr",,,,,,,,,,,,,,,,,,,,
https://static.99acres.com/universalapp/img/rera.png,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,,,,,,,,,,,,,,,Nearby :,Neptune Magnet Mall,IIT Bombay,+3,"Looking for your dream home? Explore 1,2,3 BHK apartments in Kanjurmarg west, now available in Runwal Forests. Runwal Forests has apartments in multiple configurations, in range of 430.34 - 1,192 sq.ft.. Prices of apartments in this project, vary between Rs. 1.35 - 4.77 Cr. This society is RERA approved and P51800001838 is the RERA number",,,,,,,,,,,,,,,,,,,,
https://static.99acres.com/universalapp/img/rera.png,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,,,,,,,,,,,,,,,Nearby :,Institute of Chemical Technology,Wadala Bridge Metro Station,+3,"Check out 1,2,3,4 BHK apartments in Wadala, now available for sale at Sejal Siddha Sky. Prices of apartments in this project, vary between Rs. 1.31 - 3.51 Cr. This society is RERA approved and P51900021027 is the RERA number. Here units have different sizes, mostly in range of 403.97 - 1,161.96 sq.ft. CARPET area",,,,,,,,,,,,,,,,,,,,
https://static.99acres.com/universalapp/img/rera.png,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Check out 2,3 BHK apartments in Mulund West, now available for sale at Prestige Siesta. Here units have different sizes, mostly in range of 1,310 - 1,925 sq.ft. SUPER area. Apartments in this complex are available in price range of Rs. 2.9 - 4.26 Cr. This society is RERA approved and P51800005285 is the RERA number",,,,,,,,,,,,,,,,,,,,
https://static.99acres.com/universalapp/img/rera.png,https://static.99acres.com/universalapp/img/Shortlist.png,,,,,,,,,,,,,,,,,,,,,,,,,,Nearby :,Nirmala Hospitalmaternity,DSB International School,+3,"Check out 2,3,4,5 BHK apartments in Worli, now available for sale at Lodha The Park. Prices of apartments in this project, vary between Rs. 4.36 - 18.93 Cr. Here units have different sizes, mostly in range of 839 - 2,254 sq.ft. CARPET area. The housing society is RERA-registered with P51900001339 registration number",,,,,,,,,,,,,,,,,,,,
